
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde8886    Vardas8886     x.xx                3.20                
Pavarde8888    Vardas8888     x.xx                4.20                
Pavarde8889    Vardas8889     x.xx                3.00                
Pavarde8893    Vardas8893     x.xx                3.00                
Pavarde8895    Vardas8895     x.xx                3.40                
Pavarde8902    Vardas8902     x.xx                3.40                
Pavarde8904    Vardas8904     x.xx                3.40                
Pavarde8906    Vardas8906     x.xx                4.20                
Pavarde8908    Vardas8908     x.xx                4.40                
Pavarde8911    Vardas8911     x.xx                2.80                
Pavarde8915    Vardas8915     x.xx                4.20                
Pavarde8919    Vardas8919     x.xx                4.40                
Pavarde8927    Vardas8927     x.xx                4.20                
Pavarde8931    Vardas8931     x.xx                3.80                
Pavarde8932    Vardas8932     x.xx                3.80                
Pavarde8935    Vardas8935     x.xx                3.00                
Pavarde8940    Vardas8940     x.xx                2.20                
Pavarde8946    Vardas8946     x.xx                3.00                
Pavarde8952    Vardas8952     x.xx                1.80                
Pavarde8955    Vardas8955     x.xx                3.60                
Pavarde8958    Vardas8958     x.xx                4.40                
Pavarde8960    Vardas8960     x.xx                3.20                
Pavarde8961    Vardas8961     x.xx                4.40                
Pavarde8965    Vardas8965     x.xx                3.00                
Pavarde8969    Vardas8969     x.xx                4.00                
Pavarde8970    Vardas8970     x.xx                4.40                
Pavarde8971    Vardas8971     x.xx                2.60                
Pavarde8973    Vardas8973     x.xx                3.40                
Pavarde8974    Vardas8974     x.xx                4.40                
Pavarde8975    Vardas8975     x.xx                3.40                
Pavarde8978    Vardas8978     x.xx                3.60                
Pavarde8980    Vardas8980     x.xx                3.20                
Pavarde8983    Vardas8983     x.xx                1.80                
Pavarde8984    Vardas8984     x.xx                4.40                
Pavarde8986    Vardas8986     x.xx                3.60                
Pavarde8987    Vardas8987     x.xx                4.00                
Pavarde8992    Vardas8992     x.xx                3.60                
Pavarde8995    Vardas8995     x.xx                3.40                
Pavarde8996    Vardas8996     x.xx                4.40                
Pavarde8998    Vardas8998     x.xx                4.00                
Pavarde9001    Vardas9001     x.xx                3.20                
Pavarde9002    Vardas9002     x.xx                4.40                
Pavarde9003    Vardas9003     x.xx                3.20                
Pavarde9004    Vardas9004     x.xx                4.20                
Pavarde9008    Vardas9008     x.xx                3.60                
Pavarde9010    Vardas9010     x.xx                3.60                
Pavarde9011    Vardas9011     x.xx                3.60                
Pavarde9014    Vardas9014     x.xx                3.00                
Pavarde9017    Vardas9017     x.xx                2.60                
Pavarde9022    Vardas9022     x.xx                4.60                
Pavarde9023    Vardas9023     x.xx                4.00                
Pavarde9024    Vardas9024     x.xx                4.40                
Pavarde9025    Vardas9025     x.xx                4.60                
Pavarde9026    Vardas9026     x.xx                2.80                
Pavarde9027    Vardas9027     x.xx                3.00                
Pavarde9033    Vardas9033     x.xx                4.20                
Pavarde9034    Vardas9034     x.xx                3.80                
Pavarde9037    Vardas9037     x.xx                3.40                
Pavarde9044    Vardas9044     x.xx                4.60                
Pavarde9046    Vardas9046     x.xx                2.60                
Pavarde9048    Vardas9048     x.xx                2.80                
Pavarde9049    Vardas9049     x.xx                3.60                
Pavarde9050    Vardas9050     x.xx                4.20                
Pavarde9051    Vardas9051     x.xx                4.80                
Pavarde9053    Vardas9053     x.xx                2.80                
Pavarde9054    Vardas9054     x.xx                4.40                
Pavarde9058    Vardas9058     x.xx                4.00                
