
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde7758    Vardas7758     x.xx                7.00                
Pavarde7759    Vardas7759     x.xx                8.00                
Pavarde7760    Vardas7760     x.xx                5.00                
Pavarde7761    Vardas7761     x.xx                4.80                
Pavarde7762    Vardas7762     x.xx                4.00                
Pavarde7763    Vardas7763     x.xx                3.20                
Pavarde7764    Vardas7764     x.xx                7.00                
Pavarde7765    Vardas7765     x.xx                7.40                
Pavarde7766    Vardas7766     x.xx                3.20                
Pavarde7767    Vardas7767     x.xx                2.40                
Pavarde7768    Vardas7768     x.xx                4.80                
Pavarde7769    Vardas7769     x.xx                4.40                
Pavarde7770    Vardas7770     x.xx                7.20                
Pavarde7771    Vardas7771     x.xx                8.40                
Pavarde7772    Vardas7772     x.xx                8.00                
Pavarde7773    Vardas7773     x.xx                5.80                
Pavarde7774    Vardas7774     x.xx                5.40                
Pavarde7775    Vardas7775     x.xx                7.80                
Pavarde7776    Vardas7776     x.xx                6.20                
Pavarde7777    Vardas7777     x.xx                4.00                
Pavarde7778    Vardas7778     x.xx                6.40                
Pavarde7779    Vardas7779     x.xx                4.60                
Pavarde7780    Vardas7780     x.xx                4.60                
Pavarde7781    Vardas7781     x.xx                6.60                
Pavarde7782    Vardas7782     x.xx                7.40                
Pavarde7783    Vardas7783     x.xx                6.40                
Pavarde7784    Vardas7784     x.xx                5.40                
Pavarde7785    Vardas7785     x.xx                8.40                
Pavarde7786    Vardas7786     x.xx                8.00                
Pavarde7787    Vardas7787     x.xx                3.60                
Pavarde7788    Vardas7788     x.xx                3.00                
Pavarde7789    Vardas7789     x.xx                8.80                
Pavarde7790    Vardas7790     x.xx                3.80                
Pavarde7791    Vardas7791     x.xx                5.20                
Pavarde7792    Vardas7792     x.xx                4.20                
Pavarde7793    Vardas7793     x.xx                5.60                
Pavarde7794    Vardas7794     x.xx                5.00                
Pavarde7795    Vardas7795     x.xx                4.80                
Pavarde7796    Vardas7796     x.xx                5.40                
Pavarde7797    Vardas7797     x.xx                9.00                
Pavarde7798    Vardas7798     x.xx                5.20                
Pavarde7799    Vardas7799     x.xx                4.00                
Pavarde7800    Vardas7800     x.xx                6.40                
Pavarde7801    Vardas7801     x.xx                8.40                
Pavarde7802    Vardas7802     x.xx                6.20                
Pavarde7803    Vardas7803     x.xx                8.40                
Pavarde7804    Vardas7804     x.xx                5.20                
Pavarde7805    Vardas7805     x.xx                3.40                
Pavarde7806    Vardas7806     x.xx                6.60                
Pavarde7807    Vardas7807     x.xx                2.20                
Pavarde7808    Vardas7808     x.xx                6.60                
Pavarde7809    Vardas7809     x.xx                6.20                
Pavarde7810    Vardas7810     x.xx                5.40                
Pavarde7811    Vardas7811     x.xx                7.00                
Pavarde7812    Vardas7812     x.xx                4.60                
Pavarde7813    Vardas7813     x.xx                5.80                
Pavarde7814    Vardas7814     x.xx                2.60                
Pavarde7815    Vardas7815     x.xx                4.20                
Pavarde7816    Vardas7816     x.xx                2.20                
Pavarde7817    Vardas7817     x.xx                6.00                
Pavarde7818    Vardas7818     x.xx                6.80                
Pavarde7819    Vardas7819     x.xx                7.60                
Pavarde7820    Vardas7820     x.xx                7.60                
Pavarde7821    Vardas7821     x.xx                5.20                
Pavarde7822    Vardas7822     x.xx                7.40                
Pavarde7823    Vardas7823     x.xx                3.40                
Pavarde7824    Vardas7824     x.xx                4.60                
