
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde9412    Vardas9412     x.xx                7.00                
Pavarde9413    Vardas9413     x.xx                5.40                
Pavarde9415    Vardas9415     x.xx                7.60                
Pavarde9416    Vardas9416     x.xx                7.00                
Pavarde9417    Vardas9417     x.xx                5.40                
Pavarde9419    Vardas9419     x.xx                8.40                
Pavarde9421    Vardas9421     x.xx                5.80                
Pavarde9422    Vardas9422     x.xx                7.20                
Pavarde9425    Vardas9425     x.xx                5.80                
Pavarde9426    Vardas9426     x.xx                5.00                
Pavarde9428    Vardas9428     x.xx                5.00                
Pavarde9429    Vardas9429     x.xx                6.00                
Pavarde9431    Vardas9431     x.xx                7.60                
Pavarde9433    Vardas9433     x.xx                7.40                
Pavarde9434    Vardas9434     x.xx                5.20                
Pavarde9435    Vardas9435     x.xx                8.00                
Pavarde9437    Vardas9437     x.xx                7.00                
Pavarde9439    Vardas9439     x.xx                7.00                
Pavarde9440    Vardas9440     x.xx                5.40                
Pavarde9444    Vardas9444     x.xx                5.40                
Pavarde9446    Vardas9446     x.xx                6.40                
Pavarde9447    Vardas9447     x.xx                7.40                
Pavarde9448    Vardas9448     x.xx                6.60                
Pavarde9449    Vardas9449     x.xx                6.40                
Pavarde9450    Vardas9450     x.xx                6.00                
Pavarde9451    Vardas9451     x.xx                5.60                
Pavarde9452    Vardas9452     x.xx                7.20                
Pavarde9454    Vardas9454     x.xx                8.00                
Pavarde9455    Vardas9455     x.xx                5.60                
Pavarde9456    Vardas9456     x.xx                5.80                
Pavarde9457    Vardas9457     x.xx                7.40                
Pavarde9459    Vardas9459     x.xx                8.00                
Pavarde9461    Vardas9461     x.xx                5.80                
Pavarde9462    Vardas9462     x.xx                5.80                
Pavarde9463    Vardas9463     x.xx                6.20                
Pavarde9465    Vardas9465     x.xx                6.80                
Pavarde9466    Vardas9466     x.xx                8.40                
Pavarde9468    Vardas9468     x.xx                7.40                
Pavarde9469    Vardas9469     x.xx                7.00                
Pavarde9470    Vardas9470     x.xx                8.40                
Pavarde9471    Vardas9471     x.xx                7.80                
Pavarde9478    Vardas9478     x.xx                7.00                
Pavarde9479    Vardas9479     x.xx                6.40                
Pavarde9483    Vardas9483     x.xx                6.40                
Pavarde9485    Vardas9485     x.xx                7.00                
Pavarde9486    Vardas9486     x.xx                6.00                
Pavarde9487    Vardas9487     x.xx                6.20                
Pavarde9492    Vardas9492     x.xx                5.40                
Pavarde9498    Vardas9498     x.xx                5.60                
Pavarde9499    Vardas9499     x.xx                8.40                
Pavarde9500    Vardas9500     x.xx                7.40                
Pavarde9503    Vardas9503     x.xx                5.60                
Pavarde9505    Vardas9505     x.xx                6.00                
Pavarde9507    Vardas9507     x.xx                5.60                
Pavarde9510    Vardas9510     x.xx                7.80                
Pavarde9511    Vardas9511     x.xx                5.00                
Pavarde9512    Vardas9512     x.xx                7.60                
Pavarde9515    Vardas9515     x.xx                5.80                
Pavarde9516    Vardas9516     x.xx                5.00                
Pavarde9517    Vardas9517     x.xx                6.00                
Pavarde9518    Vardas9518     x.xx                8.80                
Pavarde9519    Vardas9519     x.xx                8.20                
Pavarde9520    Vardas9520     x.xx                7.20                
Pavarde9521    Vardas9521     x.xx                7.40                
Pavarde9523    Vardas9523     x.xx                6.60                
Pavarde9525    Vardas9525     x.xx                6.20                
Pavarde9526    Vardas9526     x.xx                5.20                
